Mostres_ESP32,Valor1_mV, Valor2_mV
11138,116, 522
11139,130, 523
11140,126, 519
11141,130, 525
11142,131, 523
11143,131, 523
11144,133, 527
11145,129, 529
11146,134, 526
11147,137, 533
11148,131, 535
11149,142, 533
11150,129, 519
11151,139, 535
11152,137, 535
11153,145, 540
11154,136, 540
11155,144, 545
11156,144, 545
11157,144, 546
11158,145, 542
11159,139, 542
11160,145, 545
11161,145, 548
11162,139, 547
11163,140, 540
11164,145, 547
11165,139, 545
11166,138, 547
11167,142, 545
11168,133, 542
11169,138, 538
11170,137, 540
11171,127, 535
11172,133, 535
11173,133, 537
11174,127, 531
11175,125, 529
11176,128, 532
11177,123, 529
11178,122, 524
11179,128, 524
11180,124, 527
11181,117, 522
11182,117, 519
11183,125, 522
11184,121, 519
11185,122, 519
11186,118, 523
11187,119, 536
11188,128, 517
11189,125, 516
11190,118, 513
11191,111, 517
11192,121, 515
11193,115, 522
11194,127, 521
11195,125, 513
11196,126, 516
11197,127, 517
11198,130, 521
11199,122, 529
11200,130, 518
11201,127, 521
11202,127, 525
11203,127, 524
11204,132, 523
11205,135, 524
11206,129, 529
11207,131, 521
11208,134, 531
11209,127, 527
11210,136, 533
11211,133, 537
11212,141, 535
11213,141, 546
11214,140, 540
11215,145, 540
11216,145, 540
11217,143, 539
11218,144, 545
11219,150, 545
11220,144, 546
11221,137, 545
11222,143, 547
11223,137, 543
11224,139, 541
11225,144, 541
11226,142, 547
11227,137, 547
11228,142, 541
11229,139, 547
11230,133, 539
11231,134, 538
11232,130, 533
11233,134, 535
11234,133, 535
11235,126, 533
11236,127, 533
11237,132, 530
11238,128, 529
11239,121, 525
11240,128, 525
11241,121, 519
11242,120, 521
11243,124, 518
11244,124, 519
11245,122, 521
11246,121, 518
11247,121, 517
11248,118, 538
11249,124, 514
11250,126, 514
11251,119, 514
11252,119, 517
11253,119, 521
11254,125, 519
11255,124, 515
11256,117, 497
11257,117, 519
11258,126, 516
11259,121, 513
11260,121, 513
11261,128, 538
11262,132, 525
11263,127, 524
11264,129, 519
11265,133, 527
11266,131, 524
11267,129, 525
11268,130, 531
11269,134, 532
11270,128, 532
11271,139, 533
11272,131, 529
11273,138, 533
11274,132, 538
11275,138, 547
11276,144, 539
11277,144, 540
11278,144, 543
11279,145, 542
11280,141, 547
11281,141, 542
11282,145, 540
11283,144, 551
11284,139, 548
11285,141, 553
11286,147, 542
11287,142, 547
11288,143, 547
11289,139, 541
11290,139, 552
11291,133, 533
11292,134, 540
11293,137, 536
11294,135, 538
11295,133, 530
11296,131, 537
11297,133, 530
11298,132, 533
11299,128, 527
11300,129, 529
11301,129, 529
11302,123, 522
11303,121, 524
11304,120, 514
11305,118, 512
11306,121, 527
11307,119, 515
11308,123, 522
11309,121, 512
11310,125, 512
11311,118, 518
11312,110, 516
11313,124, 518
11314,119, 512
11315,121, 519
11316,117, 500
11317,116, 513
11318,126, 513
11319,125, 521
11320,121, 512
11321,127, 508
11322,120, 519
11323,127, 515
11324,124, 517
11325,127, 522
11326,129, 517
11327,127, 524
11328,130, 529
11329,126, 529
11330,137, 529
11331,127, 533
11332,140, 531
11333,133, 533
11334,140, 533
11335,141, 533
11336,137, 543
11337,144, 545
11338,145, 539
11339,142, 539
11340,139, 535
11341,139, 543
11342,144, 540
11343,139, 543
11344,145, 547
11345,139, 545
11346,139, 542
11347,139, 551
11348,139, 541
11349,139, 545
11350,143, 540
11351,140, 541
11352,135, 541
11353,133, 537
11354,137, 538
11355,133, 533
11356,127, 535
11357,132, 535
11358,124, 531
11359,132, 531
11360,124, 531
11361,123, 524
11362,126, 527
11363,124, 527
11364,121, 525
11365,121, 515
11366,124, 516
11367,123, 517
11368,117, 515
11369,122, 513
11370,120, 518
11371,121, 515
11372,120, 513
11373,116, 517
11374,115, 509
11375,118, 512
11376,119, 512
11377,123, 516
11378,119, 514
11379,124, 513
11380,121, 519
11381,116, 518
11382,127, 524
11383,133, 517
11384,127, 514
11385,129, 519
11386,128, 519
11387,131, 519
11388,130, 526
11389,128, 522
11390,127, 529
11391,134, 529
11392,127, 525
11393,133, 531
11394,138, 533
11395,134, 536
11396,136, 535
11397,140, 530
11398,139, 538
11399,138, 540
11400,145, 543
11401,141, 540
11402,142, 540
11403,139, 529
11404,143, 543
11405,144, 547
11406,138, 546
11407,137, 543
11408,142, 541
11409,137, 545
11410,138, 545
11411,140, 541
11412,139, 543
11413,133, 540
11414,137, 540
11415,129, 535
11416,133, 533
11417,128, 532
11418,128, 531
11419,129, 538
11420,125, 532
11421,130, 529
11422,127, 524
11423,120, 524
11424,124, 519
11425,125, 518
11426,119, 518
11427,120, 526
11428,123, 517
11429,121, 513
11430,122, 514
11431,121, 510
11432,119, 515
11433,117, 519
11434,119, 516
11435,117, 515
11436,121, 512
11437,118, 516
11438,119, 507
11439,117, 513
11440,124, 517
11441,126, 515
11442,123, 513
11443,121, 518
11444,129, 517
11445,122, 519
11446,125, 524
11447,131, 523
11448,132, 527
11449,132, 524
11450,131, 525
11451,137, 527
11452,137, 530
11453,128, 532
11454,137, 531
11455,133, 529
11456,140, 537
11457,130, 537
11458,136, 538
11459,139, 540
11460,152, 540
11461,139, 540
11462,139, 541
11463,141, 545
11464,139, 536
11465,144, 541
11466,144, 547
11467,139, 545
11468,136, 547
11469,143, 543
11470,137, 546
11471,141, 545
11472,136, 526
11473,136, 545
11474,133, 536
11475,126, 539
11476,130, 529
11477,133, 533
11478,127, 532
11479,132, 533
11480,125, 530
11481,132, 529
11482,120, 527
11483,118, 515
11484,127, 526
11485,123, 526
11486,119, 519
11487,118, 516
11488,119, 518
11489,122, 519
11490,117, 522
11491,124, 519
11492,117, 519
11493,125, 519
11494,118, 517
11495,117, 513
11496,117, 513
11497,123, 517
11498,121, 518
11499,115, 513
11500,118, 519
11501,123, 512
11502,129, 515
11503,121, 518
11504,124, 529
11505,135, 524
11506,125, 521
11507,125, 526
11508,132, 525
11509,131, 524
11510,128, 524
11511,127, 533
11512,140, 517
11513,137, 527
11514,133, 535
11515,136, 533
11516,143, 547
11517,145, 537
11518,145, 536
11519,137, 540
11520,138, 539
11521,139, 541
11522,139, 545
11523,139, 537
11524,141, 543
11525,142, 545
11526,137, 556
11527,152, 541
11528,142, 547
11529,127, 543
11530,145, 545
11531,139, 547
11532,139, 545
11533,136, 546
11534,139, 539
11535,139, 538
11536,135, 540
11537,132, 535
11538,134, 519
11539,127, 535
11540,133, 529
11541,124, 529
11542,128, 530
11543,124, 532
11544,128, 527
11545,126, 524
11546,123, 518
11547,120, 521
11548,119, 521
11549,123, 517
11550,122, 519
11551,115, 516
11552,122, 515
11553,120, 512
11554,119, 516
11555,116, 516
11556,120, 519
11557,119, 517
11558,125, 515
11559,126, 514
11560,117, 538
11561,120, 518
11562,127, 517
11563,121, 517
11564,126, 517
11565,123, 529
11566,132, 523
11567,125, 518
11568,126, 523
11569,131, 523
11570,129, 521
11571,129, 527
11572,132, 530
11573,133, 529
11574,143, 530
11575,139, 535
11576,135, 535
11577,141, 535
11578,142, 537
11579,142, 536
11580,133, 533
11581,141, 535
11582,139, 540
11583,138, 542
11584,138, 547
11585,145, 547
11586,143, 546
11587,145, 545
11588,144, 540
11589,138, 543
11590,139, 542
11591,144, 541
11592,137, 541
11593,140, 545
11594,138, 546
11595,138, 539
11596,133, 540
11597,133, 540
11598,131, 536
11599,133, 533
11600,128, 538
11601,136, 539
11602,128, 527
11603,133, 532
11604,126, 529
11605,124, 527
11606,127, 502
11607,118, 517
11608,122, 519
11609,124, 519
11610,121, 517
11611,121, 521
11612,121, 526
11613,115, 498
11614,119, 524
11615,121, 517
11616,117, 516
11617,116, 513
11618,115, 530
11619,123, 512
11620,119, 516
11621,117, 517
11622,124, 514
11623,122, 513
11624,121, 515
11625,126, 517
11626,124, 506
11627,127, 524
11628,127, 522
11629,124, 526
11630,127, 523
11631,133, 524
11632,128, 527
11633,135, 526
11634,136, 545
11635,136, 529
11636,133, 527
11637,135, 533
11638,137, 547
11639,142, 536
11640,143, 536
11641,141, 538
11642,142, 540
11643,143, 541
11644,138, 545
11645,139, 543
11646,145, 540
11647,144, 548
11648,145, 547
11649,145, 546
11650,144, 546
11651,137, 546
11652,142, 548
11653,140, 540
11654,140, 543
11655,133, 543
11656,137, 540
11657,130, 542
11658,133, 537
11659,123, 527
11660,131, 549
11661,138, 530
11662,133, 533
11663,127, 533
11664,131, 529
11665,129, 527
11666,123, 524
11667,127, 527
11668,125, 519
11669,129, 519
11670,115, 517
11671,123, 524
11672,125, 535
11673,125, 518
11674,124, 517
11675,122, 517
11676,121, 518
11677,121, 512
11678,120, 513
11679,115, 514
11680,121, 513
11681,118, 519
11682,122, 516
11683,117, 507
11684,125, 515
11685,124, 513
11686,124, 515
11687,124, 514
11688,126, 519
11689,121, 522
11690,121, 523
11691,128, 524
11692,129, 524
11693,126, 527
11694,127, 527
11695,132, 530
11696,141, 529
11697,133, 533
11698,133, 535
11699,134, 529
11700,142, 533
11701,136, 536
11702,139, 536
11703,141, 531
11704,141, 543
11705,137, 540
11706,142, 522
11707,141, 548
11708,138, 540
11709,145, 543
11710,145, 547
11711,145, 543
11712,138, 542
11713,141, 547
11714,139, 547
11715,135, 545
11716,133, 540
11717,137, 542
11718,131, 540
11719,132, 537
11720,133, 537
11721,135, 535
11722,135, 533
11723,129, 533
11724,131, 533
11725,130, 529
11726,124, 525
11727,128, 525
11728,121, 530
11729,126, 518
11730,120, 521
11731,119, 515
11732,118, 522
11733,123, 516
11734,124, 521
11735,122, 517
11736,121, 512
11737,120, 514
11738,115, 515
11739,115, 514
11740,115, 516
11741,126, 517
11742,118, 521
11743,112, 509
11744,117, 508
11745,124, 514
11746,121, 517
11747,127, 517
11748,127, 510
11749,121, 519
11750,124, 523
11751,130, 524
11752,128, 521
11753,131, 529
11754,133, 526
11755,134, 527
11756,129, 519
11757,134, 529
11758,137, 533
11759,134, 531
11760,135, 527
11761,140, 537
11762,138, 533
11763,138, 530
11764,142, 538
11765,143, 545
11766,138, 545
11767,133, 538
11768,145, 553
11769,140, 546
11770,145, 545
11771,142, 543
11772,137, 570
11773,152, 540
11774,144, 546
11775,139, 551
11776,138, 540
11777,136, 542
11778,139, 540
11779,131, 540
11780,138, 536
11781,131, 536
11782,134, 535
11783,133, 532
11784,127, 529
11785,129, 532
11786,131, 529
11787,128, 525
11788,122, 527
11789,120, 529
11790,127, 524
11791,121, 522
11792,120, 517
11793,119, 517
11794,119, 508
11795,123, 517
11796,115, 498
11797,115, 516
11798,120, 514
11799,120, 515
11800,115, 518
11801,115, 512
11802,120, 510
11803,121, 517
11804,107, 517
11805,117, 519
11806,127, 513
11807,123, 517
11808,120, 516
11809,124, 518
11810,129, 518
11811,124, 524
11812,127, 522
11813,133, 525
11814,132, 532
11815,134, 524
11816,131, 526
11817,135, 524
11818,132, 532
11819,139, 533
11820,136, 533
11821,134, 527
11822,139, 533
11823,135, 536
11824,139, 538
11825,144, 535
11826,143, 543
11827,139, 545
11828,134, 524
11829,145, 547
11830,145, 548
11831,147, 543
11832,141, 547
11833,143, 543
11834,139, 542
11835,142, 545
11836,139, 543
11837,131, 545
11838,138, 542
11839,140, 541
11840,136, 540
11841,139, 539
11842,125, 537
11843,135, 535
11844,133, 533
11845,127, 531
11846,131, 535
11847,128, 530
11848,124, 527
11849,123, 526
11850,122, 527
11851,127, 523
11852,122, 522
11853,121, 517
11854,118, 519
11855,123, 521
11856,121, 516
11857,121, 514
11858,121, 516
11859,115, 516
11860,118, 516
11861,113, 509
11862,126, 529
11863,125, 514
11864,123, 517
11865,119, 517
11866,119, 522
11867,127, 516
11868,127, 518
11869,127, 518
11870,122, 518
11871,129, 519
11872,125, 519
11873,124, 519
11874,131, 523
11875,135, 526
11876,122, 526
11877,133, 524
11878,132, 512
11879,135, 529
11880,139, 533
11881,131, 533
11882,133, 535
11883,140, 533
11884,137, 536
11885,138, 553
11886,143, 541
11887,140, 547
11888,141, 540
11889,141, 543
11890,148, 538
11891,142, 543
11892,139, 548
11893,140, 543
11894,145, 546
11895,139, 548
11896,144, 545
11897,139, 541
11898,139, 546
11899,142, 542
11900,139, 538
11901,127, 545
11902,138, 538
11903,130, 535
11904,133, 519
11905,131, 533
11906,127, 533
11907,127, 530
11908,129, 529
11909,124, 531
11910,130, 527
11911,125, 529
11912,124, 521
11913,116, 524
11914,119, 519
11915,123, 512
11916,121, 521
11917,120, 519
11918,116, 508
11919,119, 513
11920,113, 517
11921,121, 516
11922,121, 517
11923,113, 519
11924,122, 512
11925,122, 518
11926,112, 515
11927,118, 518
11928,125, 513
11929,127, 519
11930,121, 516
11931,127, 525
11932,125, 535
11933,127, 521
11934,133, 523
11935,131, 525
11936,132, 525
11937,128, 527
11938,133, 529
11939,134, 527
11940,136, 529
11941,139, 533
11942,133, 531
11943,139, 533
11944,141, 535
11945,136, 537
11946,136, 540
11947,143, 541
11948,145, 541
11949,139, 540
11950,133, 540
11951,142, 545
11952,141, 545
11953,148, 547
11954,143, 547
11955,147, 543
11956,148, 547
11957,141, 542
11958,140, 545
11959,145, 549
11960,138, 542
11961,140, 542
11962,135, 539
11963,138, 540
11964,136, 533
11965,133, 524
11966,127, 533
11967,127, 535
11968,127, 535
11969,131, 527
11970,128, 527
11971,124, 524
11972,127, 527
11973,126, 524
11974,121, 522
11975,126, 519
11976,121, 512
11977,121, 517
11978,122, 518
11979,122, 517
11980,118, 514
11981,120, 517
11982,118, 514
11983,120, 517
11984,116, 513
11985,124, 513
11986,113, 519
11987,120, 512
11988,117, 517
11989,125, 514
11990,120, 517
11991,121, 517
11992,128, 523
11993,126, 519
11994,126, 523
11995,129, 517
11996,129, 518
11997,131, 527
11998,127, 524
11999,133, 526
12000,127, 543
12001,139, 527
12002,139, 533
12003,133, 533
12004,140, 535
12005,140, 535
12006,135, 537
12007,131, 549
12008,144, 539
12009,145, 540
12010,139, 542
12011,139, 543
12012,144, 548
12013,139, 547
12014,148, 547
12015,142, 545
12016,145, 546
12017,140, 545
12018,141, 546
12019,139, 548
12020,144, 545
12021,133, 540
12022,139, 540
12023,137, 540
12024,137, 538
12025,135, 533
12026,133, 536
12027,135, 535
12028,133, 537
12029,132, 533
12030,131, 529
12031,135, 529
12032,121, 527
12033,122, 527
12034,125, 527
12035,120, 524
12036,127, 521
12037,124, 519
12038,122, 519
12039,123, 519
12040,121, 517
12041,121, 515
12042,118, 516
12043,118, 515
12044,118, 517
12045,122, 510
12046,119, 512
12047,115, 518
12048,118, 515
12049,119, 515
12050,123, 517
12051,123, 518
12052,122, 519
12053,127, 519
12054,128, 519
12055,116, 521
12056,126, 503
12057,127, 518
12058,128, 526
12059,131, 521
12060,126, 527
12061,131, 530
12062,137, 532
12063,138, 532
12064,133, 536
12065,133, 536
12066,143, 537
12067,136, 539
12068,142, 538
12069,141, 548
12070,140, 541
12071,147, 541
12072,133, 524
12073,142, 543
12074,147, 545
12075,144, 546
12076,137, 541
12077,142, 545
12078,145, 545
12079,139, 542
12080,133, 540
12081,143, 547
12082,143, 542
12083,139, 540
12084,137, 539
12085,133, 540
12086,132, 539
12087,136, 540
12088,136, 535
12089,129, 529
12090,133, 532
12091,133, 529
12092,125, 530
12093,129, 526
12094,116, 527
12095,125, 524
12096,123, 524
12097,122, 524
12098,125, 519
12099,124, 516
12100,121, 517
12101,115, 510
12102,120, 513
12103,119, 516
12104,115, 515
12105,109, 512
12106,116, 512
12107,122, 519
12108,117, 512
12109,118, 517
12110,121, 512
12111,126, 517
12112,118, 517
12113,121, 530
12114,130, 519
12115,128, 522
12116,125, 523
12117,123, 521
12118,130, 522
12119,131, 524
12120,127, 526
12121,127, 524
12122,133, 533
12123,139, 529
12124,137, 529
12125,131, 538
12126,138, 535
12127,136, 538
12128,140, 538
12129,135, 537
12130,142, 540
12131,140, 541
12132,147, 541
12133,145, 537
12134,139, 553
12135,149, 540
12136,145, 545
12137,145, 547
12138,143, 547
12139,149, 546
12140,142, 547
12141,139, 545
12142,144, 546
12143,145, 539
12144,141, 540
12145,135, 539
12146,137, 539
12147,132, 541
12148,139, 537
12149,134, 533
12150,127, 533
12151,130, 530
12152,126, 529
12153,130, 531
12154,129, 527
12155,117, 525
12156,127, 524
12157,121, 524
12158,121, 521
12159,127, 522
12160,123, 518
12161,119, 518
12162,125, 517
12163,117, 510
12164,123, 522
12165,124, 515
12166,125, 514
12167,116, 513
12168,124, 517
12169,121, 513
12170,125, 515
12171,123, 515
12172,125, 516
12173,119, 514
12174,121, 523
12175,125, 519
12176,122, 517
12177,117, 519
12178,126, 523
12179,133, 523
12180,132, 525
12181,127, 526
12182,129, 526
12183,133, 514
12184,137, 527
12185,136, 532
12186,130, 533
12187,137, 533
12188,133, 538
12189,137, 537
12190,136, 539
12191,142, 540
12192,144, 540
12193,145, 543
12194,133, 526
12195,145, 553
12196,140, 545
12197,149, 547
12198,142, 542
12199,145, 547
12200,145, 547
12201,143, 547
12202,138, 543
12203,142, 546
12204,143, 542
12205,139, 540
12206,136, 539
12207,136, 538
12208,134, 533
12209,133, 535
12210,127, 536
12211,127, 535
12212,132, 531
12213,128, 529
12214,131, 529
12215,127, 527
12216,121, 518
12217,126, 524
12218,126, 519
12219,119, 523
12220,125, 523
12221,122, 515
12222,117, 523
12223,119, 516
12224,119, 505
12225,123, 526
12226,127, 515
12227,118, 515
12228,123, 514
12229,125, 515
12230,119, 518
12231,123, 515
12232,110, 517
12233,126, 518
12234,121, 518
12235,122, 532
12236,124, 516
12237,128, 519
12238,123, 519
12239,131, 522
12240,124, 512
12241,129, 524
12242,133, 524
12243,133, 527
12244,131, 541
12245,138, 529
12246,134, 532
12247,132, 537
12248,140, 535
12249,140, 537
12250,137, 538
12251,138, 553
12252,145, 539
12253,145, 540
12254,134, 543
12255,143, 543
12256,148, 543
12257,145, 547
12258,147, 547
12259,139, 541
12260,142, 552
12261,150, 547
12262,140, 545
12263,139, 546
12264,144, 542
12265,144, 547
12266,135, 540
12267,133, 535
12268,138, 540
12269,138, 539
12270,129, 533
12271,129, 535
12272,134, 533
12273,120, 532
12274,131, 527
12275,129, 516
12276,122, 527
12277,111, 502
12278,124, 525
12279,120, 522
12280,127, 518
12281,119, 525
12282,124, 517
12283,125, 521
12284,124, 517
12285,115, 504
12286,119, 514
12287,113, 512
12288,118, 517
12289,123, 529
12290,124, 512
12291,122, 517
12292,124, 518
12293,122, 517
12294,126, 517
12295,119, 517
12296,116, 515
12297,127, 518
12298,123, 519
12299,123, 521
12300,123, 502
12301,127, 525
12302,133, 524
12303,121, 524
12304,132, 527
12305,137, 527
12306,139, 531
12307,142, 533
12308,135, 540
12309,142, 536
12310,141, 536
12311,138, 536
12312,143, 553
12313,144, 539
12314,144, 540
12315,147, 543
12316,145, 543
12317,145, 553
12318,142, 547
12319,150, 545
12320,140, 543
12321,145, 547
12322,147, 547
12323,139, 547
12324,138, 546
12325,144, 546
12326,140, 548
12327,141, 540
12328,142, 556
12329,138, 541
12330,131, 538
12331,136, 535
12332,130, 533
12333,133, 535
12334,130, 529
12335,129, 527
12336,126, 529
12337,123, 524
12338,121, 518
12339,127, 530
12340,121, 523
12341,121, 518
12342,123, 519
12343,118, 517
12344,123, 518
12345,119, 505
12346,121, 517
12347,121, 517
12348,117, 517
12349,119, 515
12350,117, 515
12351,128, 513
12352,124, 513
12353,123, 519
12354,121, 517
12355,126, 517
12356,118, 519
12357,120, 513
12358,126, 517
12359,123, 517
12360,122, 519
12361,123, 523
12362,131, 519
12363,131, 524
12364,127, 527
12365,136, 527
12366,134, 527
12367,136, 531
12368,138, 531
12369,132, 536
12370,140, 532
12371,141, 536
12372,138, 539
12373,138, 540
12374,145, 538
12375,139, 541
12376,140, 541
12377,144, 536
12378,142, 546
12379,144, 543
12380,140, 547
12381,141, 545
12382,145, 546
12383,145, 549
12384,147, 549
12385,143, 553
12386,144, 548
12387,139, 546
12388,136, 541
12389,139, 538
12390,138, 547
12391,133, 537
12392,134, 536
12393,127, 533
12394,129, 526
12395,131, 531
12396,130, 533
12397,128, 529
12398,127, 531
12399,125, 525
12400,126, 524
12401,121, 519
12402,127, 522
12403,122, 523
12404,121, 518
12405,123, 523
12406,124, 519
12407,118, 533
12408,127, 516
12409,125, 517
12410,121, 517
12411,116, 517
12412,121, 516
12413,118, 517
12414,121, 518
12415,122, 515
12416,125, 517
12417,118, 522
12418,116, 517
12419,122, 524
12420,133, 518
12421,129, 521
12422,130, 524
12423,129, 524
12424,131, 527
12425,124, 525
12426,128, 524
12427,133, 531
12428,136, 527
12429,138, 533
12430,133, 536
12431,139, 532
12432,141, 540
12433,137, 540
12434,144, 537
12435,145, 539
12436,139, 542
12437,139, 541
12438,140, 538
12439,142, 541
12440,144, 545
12441,140, 542
12442,139, 547
12443,145, 548
12444,135, 547
12445,147, 546
12446,144, 552
12447,142, 540
12448,144, 542
12449,142, 540
12450,139, 537
12451,136, 539
12452,131, 537
12453,135, 535
12454,128, 535
12455,130, 532
12456,120, 530
12457,131, 529
12458,119, 529
12459,125, 525
12460,122, 529
12461,127, 521
12462,126, 524
12463,124, 524
12464,124, 521
12465,121, 517
12466,121, 521
12467,121, 517
12468,120, 517
12469,119, 516
12470,115, 510
12471,113, 514
12472,116, 516
12473,120, 522
12474,115, 516
12475,124, 518
12476,116, 525
12477,123, 519
12478,117, 513
12479,121, 518
12480,127, 517
12481,118, 521
12482,118, 517
12483,129, 519
12484,128, 524
12485,129, 524
12486,127, 526
12487,129, 527
12488,134, 529
12489,134, 529
12490,138, 529
12491,127, 531
12492,139, 535
12493,135, 537
12494,137, 538
12495,142, 539
12496,141, 539
12497,140, 540
12498,139, 536
12499,138, 522
12500,139, 540
12501,142, 547
12502,147, 546
12503,139, 542
12504,142, 542
12505,134, 547
12506,149, 545
12507,133, 538
12508,143, 547
12509,143, 542
12510,143, 540
12511,139, 540
12512,138, 537
12513,128, 538
12514,138, 536
12515,133, 532
12516,133, 526
12517,128, 533
12518,131, 530
12519,119, 527
12520,125, 533
12521,118, 516
12522,127, 519
12523,123, 522
12524,127, 523
12525,119, 521
12526,122, 517
12527,119, 519
12528,119, 519
12529,124, 516
12530,121, 517
12531,113, 513
12532,120, 521
12533,127, 516
12534,123, 516
12535,125, 519
12536,122, 512
12537,121, 514
12538,119, 516
12539,113, 514
12540,121, 514
12541,125, 506
12542,123, 523
12543,118, 519
12544,128, 524
12545,125, 524
12546,129, 523
12547,125, 521
12548,133, 524
12549,133, 527
12550,130, 531
12551,139, 537
12552,139, 532
12553,139, 533
12554,140, 536
12555,142, 537
12556,134, 562
12557,148, 538
12558,143, 540
12559,142, 542
12560,139, 533
12561,143, 543
12562,144, 542
12563,147, 545
12564,144, 545
12565,142, 545
12566,133, 547
12567,147, 543
12568,138, 539
12569,142, 545
12570,136, 542
12571,140, 541
12572,139, 540
12573,139, 538
12574,133, 536
12575,134, 535
12576,131, 535
12577,133, 533
12578,127, 531
12579,131, 527
12580,122, 529
12581,126, 529
12582,126, 525
12583,128, 524
12584,119, 529
12585,120, 523
12586,119, 519
12587,122, 519
12588,119, 517
12589,115, 499
12590,115, 516
12591,119, 517
12592,118, 516
12593,115, 512
12594,123, 517
12595,120, 515
12596,117, 517
12597,122, 515
12598,121, 513
12599,120, 521
12600,116, 515
12601,124, 532
12602,132, 519
12603,121, 518
12604,126, 519
12605,126, 524
12606,133, 519
12607,131, 524
12608,127, 527
12609,133, 527
12610,133, 532
12611,137, 527
12612,139, 533
12613,134, 537
12614,139, 532
12615,140, 536
12616,139, 538
12617,138, 537
12618,145, 545
12619,139, 540
12620,139, 540
12621,145, 542
12622,144, 540
12623,142, 546
12624,149, 547
12625,140, 567
12626,147, 543
12627,135, 545
12628,148, 547
12629,138, 548
12630,149, 545
12631,145, 541
12632,136, 540
12633,135, 540
12634,135, 540
12635,131, 533
12636,132, 535
12637,135, 531
12638,132, 532
12639,127, 530
12640,130, 529
12641,128, 529
12642,127, 527
12643,125, 512
12644,127, 525
12645,119, 523
12646,127, 526
12647,127, 523
12648,123, 517
12649,119, 516
12650,123, 517
12651,118, 517
12652,121, 519
12653,118, 513
12654,118, 513
12655,124, 517
12656,125, 514
12657,120, 517
12658,126, 518
12659,117, 512
12660,123, 514
12661,125, 518
12662,128, 524
12663,124, 517
12664,128, 519
12665,122, 517
12666,126, 526
12667,132, 524
12668,129, 529
12669,133, 525
12670,131, 529
12671,138, 530
12672,141, 536
12673,140, 532
12674,133, 535
12675,141, 546
12676,144, 538
12677,144, 538
12678,144, 557
12679,145, 540
12680,140, 540
12681,145, 540
12682,145, 541
12683,144, 543
12684,139, 545
12685,133, 535
12686,141, 569
12687,147, 547
12688,137, 548
12689,148, 546
12690,139, 540
12691,142, 545
12692,136, 542
12693,134, 540
12694,138, 535
12695,135, 540
12696,135, 539
12697,131, 535
12698,132, 529
12699,133, 532
12700,127, 531
12701,131, 531
12702,129, 529
12703,127, 527
12704,120, 523
12705,128, 524
12706,121, 523
12707,126, 519
12708,124, 522
12709,124, 519
12710,121, 517
12711,123, 516
12712,124, 512
12713,121, 515
12714,117, 514
12715,119, 519
12716,125, 517
12717,122, 513
12718,117, 517
12719,121, 516
12720,120, 517
12721,124, 518
12722,118, 517
12723,117, 535
12724,133, 519
12725,130, 517
12726,117, 521
12727,132, 522
12728,130, 524
12729,128, 525
12730,130, 524
12731,137, 532
12732,134, 512
12733,131, 530
12734,136, 512
12735,130, 533
12736,139, 537
12737,140, 539
12738,133, 537
12739,142, 545
12740,144, 529
12741,144, 540
12742,143, 541
12743,145, 543
12744,142, 545
12745,139, 546
12746,143, 546
12747,144, 540
12748,142, 547
12749,133, 547
12750,139, 545
12751,136, 542
12752,143, 545
12753,133, 545
12754,138, 542
12755,135, 546
12756,138, 540
12757,131, 538
12758,133, 536
12759,137, 536
12760,132, 535
12761,130, 531
12762,130, 530
12763,127, 532
12764,127, 526
12765,122, 526
12766,122, 523
12767,120, 522
12768,120, 521
12769,124, 519
12770,127, 518
12771,121, 517
12772,121, 519
12773,122, 518
12774,121, 515
12775,123, 517
12776,117, 517
12777,117, 517
12778,124, 517
12779,121, 517
12780,125, 517
12781,124, 517
12782,126, 517
12783,121, 517
12784,118, 526
12785,127, 519
12786,129, 524
12787,124, 519
12788,127, 515
12789,127, 523
12790,125, 524
12791,136, 523
12792,135, 525
12793,134, 527
12794,130, 532
12795,135, 513
12796,131, 530
12797,139, 533
12798,139, 536
12799,135, 535
12800,138, 538
12801,144, 540
12802,145, 540
12803,139, 545
12804,144, 543
12805,145, 548
12806,139, 547
12807,140, 547
12808,147, 540
12809,143, 546
12810,133, 549
12811,139, 548
12812,139, 547
12813,145, 547
12814,140, 546
12815,136, 540
12816,139, 561
12817,139, 536
12818,139, 538
12819,136, 535
12820,124, 538
12821,136, 535
12822,134, 532
12823,136, 529
12824,127, 524
12825,127, 529
12826,125, 524
12827,117, 524
12828,119, 523
12829,124, 522
12830,118, 519
12831,127, 517
12832,123, 515
12833,117, 517
12834,121, 515
12835,121, 515
12836,121, 517
12837,121, 513
12838,115, 516
12839,121, 516
12840,118, 517
12841,118, 517
12842,126, 517
12843,126, 517
12844,127, 517
12845,124, 519
12846,118, 518
12847,127, 519
12848,132, 523
12849,126, 523
12850,132, 524
12851,133, 524
12852,127, 525
12853,128, 529
12854,135, 531
12855,137, 532
12856,140, 533
12857,138, 540
12858,138, 536
12859,141, 538
12860,142, 537
12861,136, 529
12862,143, 542
12863,137, 539
12864,138, 542
12865,145, 542
12866,144, 546
12867,141, 541
12868,139, 549
12869,148, 551
12870,147, 546
12871,144, 548
12872,137, 547
12873,141, 549
12874,142, 549
12875,139, 546
12876,137, 541
12877,138, 524
12878,136, 535
12879,131, 535
12880,131, 538
12881,137, 535
12882,133, 530
12883,132, 532
