Mostres_ESP32,Valor1_mV, Valor2_mV
9598,244, 0
9599,252, 0
9600,233, 0
9601,251, 0
9602,276, 0
9603,333, 0
9604,407, 6
9605,467, 29
9606,502, 47
9607,516, 63
9608,517, 74
9609,497, 75
9610,442, 61
9611,387, 46
9612,326, 24
9613,272, 4
9614,232, 0
9615,175, 0
9616,95, 0
9617,38, 0
9618,52, 0
9619,59, 0
9620,92, 0
9621,158, 0
9622,195, 0
9623,192, 0
9624,183, 0
9625,140, 0
9626,88, 0
9627,11, 0
9628,45, 0
9629,104, 0
9630,134, 0
9631,127, 0
9632,99, 0
9633,74, 0
9634,67, 0
9635,88, 0
9636,125, 0
9637,176, 0
9638,214, 0
9639,210, 0
9640,170, 0
9641,94, 0
9642,30, 0
9643,0, 0
9644,5, 0
9645,14, 0
9646,0, 0
9647,18, 0
9648,37, 0
9649,44, 0
9650,35, 0
9651,1, 0
9652,13, 0
9653,26, 0
9654,28, 0
9655,62, 0
9656,136, 0
9657,214, 0
9658,278, 0
9659,310, 0
9660,351, 0
9661,371, 2
9662,387, 11
9663,418, 23
9664,452, 28
9665,491, 47
9666,529, 63
9667,575, 83
9668,605, 102
9669,604, 115
9670,554, 111
9671,466, 92
9672,361, 55
9673,270, 12
9674,205, 0
9675,166, 0
9676,161, 0
9677,100, 0
9678,67, 0
9679,93, 0
9680,108, 0
9681,149, 0
9682,196, 0
9683,224, 0
9684,234, 0
9685,230, 0
9686,198, 0
9687,144, 0
9688,52, 0
9689,6, 0
9690,38, 0
9691,29, 0
9692,2, 0
9693,1, 0
9694,12, 0
9695,4, 0
9696,6, 0
9697,0, 0
9698,1, 0
9699,35, 0
9700,164, 0
9701,317, 0
9702,391, 8
9703,390, 21
9704,326, 21
9705,196, 0
9706,40, 0
9707,206, 0
9708,386, 0
9709,425, 19
9710,324, 19
9711,129, 0
9712,106, 0
9713,346, 0
9714,454, 13
9715,428, 32
9716,304, 15
9717,211, 0
9718,155, 0
9719,140, 0
9720,125, 0
9721,78, 0
9722,22, 0
9723,0, 0
9724,0, 0
9725,0, 0
9726,2, 0
9727,19, 0
9728,64, 0
9729,106, 0
9730,181, 0
9731,251, 0
9732,300, 0
9733,348, 0
9734,373, 7
9735,395, 18
9736,433, 31
9737,457, 43
9738,425, 42
9739,398, 39
9740,398, 31
9741,364, 25
9742,337, 12
9743,294, 0
9744,142, 0
9745,12, 0
9746,88, 0
9747,172, 0
9748,200, 0
9749,202, 0
9750,181, 0
9751,142, 0
9752,129, 0
9753,121, 0
9754,99, 0
9755,70, 0
9756,37, 0
9757,2, 0
9758,20, 0
9759,26, 0
9760,31, 0
9761,31, 0
9762,34, 0
9763,50, 0
9764,55, 0
9765,67, 0
9766,103, 0
9767,151, 0
9768,151, 0
9769,152, 0
9770,186, 0
9771,251, 0
9772,330, 0
9773,420, 12
9774,432, 31
9775,348, 24
9776,226, 1
9777,112, 0
9778,31, 0
9779,36, 0
9780,57, 0
9781,107, 0
9782,144, 0
9783,180, 0
9784,217, 0
9785,256, 0
9786,322, 0
9787,349, 0
9788,385, 6
9789,433, 22
9790,456, 36
9791,467, 46
9792,461, 51
9793,430, 46
9794,403, 40
9795,371, 25
9796,328, 14
9797,298, 2
9798,234, 0
9799,136, 0
9800,51, 0
9801,43, 0
9802,72, 0
9803,139, 0
9804,204, 0
9805,213, 0
9806,189, 0
9807,143, 0
9808,99, 0
9809,63, 0
9810,19, 0
9811,0, 0
9812,0, 0
9813,1, 0
9814,5, 0
9815,4, 0
9816,14, 0
9817,28, 0
9818,32, 0
9819,23, 0
9820,52, 0
9821,80, 0
9822,83, 0
9823,71, 0
9824,31, 0
9825,1, 0
9826,0, 0
9827,0, 0
9828,0, 0
9829,24, 0
9830,77, 0
9831,80, 0
9832,34, 0
9833,6, 0
9834,103, 0
9835,246, 0
9836,306, 0
9837,356, 0
9838,403, 9
9839,461, 27
9840,494, 50
9841,553, 71
9842,600, 93
9843,625, 115
9844,607, 125
9845,553, 115
9846,487, 92
9847,428, 67
9848,387, 42
9849,354, 23
9850,318, 9
9851,254, 0
9852,189, 0
9853,121, 0
9854,83, 0
9855,56, 0
9856,51, 0
9857,62, 0
9858,75, 0
9859,58, 0
9860,2, 0
9861,25, 0
9862,27, 0
9863,7, 0
9864,19, 0
9865,102, 0
9866,141, 0
9867,150, 0
9868,126, 0
9869,93, 0
9870,58, 0
9871,30, 0
9872,0, 0
9873,0, 0
9874,11, 0
9875,22, 0
9876,19, 0
9877,25, 0
9878,34, 0
9879,32, 0
9880,4, 0
9881,18, 0
9882,15, 0
9883,13, 0
9884,24, 0
9885,9, 0
9886,1, 0
9887,0, 0
9888,48, 0
9889,106, 0
9890,115, 0
9891,109, 0
9892,102, 0
9893,40, 0
9894,0, 0
9895,12, 0
9896,74, 0
9897,145, 0
9898,231, 0
9899,294, 0
9900,355, 0
9901,378, 6
9902,387, 12
9903,391, 17
9904,379, 15
9905,387, 17
9906,393, 18
9907,419, 27
9908,451, 35
9909,468, 45
9910,468, 51
9911,439, 51
9912,387, 35
9913,330, 17
9914,287, 1
9915,262, 0
9916,261, 0
9917,253, 0
9918,245, 0
9919,249, 0
9920,196, 0
9921,111, 0
9922,44, 0
9923,37, 0
9924,31, 0
9925,65, 0
9926,115, 0
9927,133, 0
9928,140, 0
9929,131, 0
9930,110, 0
9931,110, 0
9932,113, 0
9933,105, 0
9934,110, 0
9935,120, 0
9936,125, 0
9937,118, 0
9938,89, 0
9939,23, 0
9940,0, 0
9941,10, 0
9942,34, 0
9943,61, 0
9944,92, 0
9945,135, 0
9946,153, 0
9947,145, 0
9948,105, 0
9949,60, 0
9950,32, 0
9951,20, 0
9952,0, 0
9953,32, 0
9954,40, 0
9955,8, 0
9956,25, 0
9957,51, 0
9958,63, 0
9959,92, 0
9960,95, 0
9961,130, 0
9962,180, 0
9963,264, 0
9964,327, 0
9965,415, 8
9966,494, 34
9967,555, 64
9968,620, 95
9969,659, 126
9970,661, 140
9971,605, 138
9972,499, 112
9973,359, 60
9974,258, 12
9975,201, 0
9976,170, 0
9977,183, 0
9978,170, 0
9979,135, 0
9980,99, 0
9981,60, 0
9982,12, 0
9983,14, 0
9984,22, 0
9985,4, 0
9986,0, 0
9987,0, 0
9988,0, 0
9989,0, 0
9990,0, 0
9991,21, 0
9992,41, 0
9993,67, 0
9994,92, 0
9995,115, 0
9996,138, 0
9997,103, 0
9998,70, 0
9999,26, 0
10000,5, 0
10001,0, 0
10002,0, 0
10003,29, 0
10004,52, 0
10005,44, 0
10006,25, 0
10007,1, 0
10008,0, 0
10009,0, 0
10010,7, 0
10011,14, 0
10012,0, 0
10013,0, 0
10014,34, 0
10015,96, 0
10016,205, 0
10017,337, 0
10018,398, 6
10019,406, 21
10020,370, 23
10021,330, 9
10022,317, 1
10023,301, 0
10024,300, 0
10025,300, 0
10026,306, 0
10027,326, 0
10028,354, 0
10029,385, 8
10030,418, 20
10031,420, 27
10032,420, 32
10033,423, 35
10034,408, 34
10035,391, 28
10036,379, 27
10037,363, 14
10038,330, 8
10039,318, 4
10040,302, 0
10041,277, 0
10042,243, 0
10043,155, 0
10044,108, 0
10045,107, 0
10046,112, 0
10047,155, 0
10048,187, 0
10049,183, 0
10050,163, 0
10051,119, 0
10052,63, 0
10053,14, 0
10054,0, 0
10055,0, 0
10056,0, 0
10057,0, 0
10058,7, 0
10059,20, 0
10060,36, 0
10061,63, 0
10062,57, 0
10063,60, 0
10064,75, 0
10065,72, 0
10066,62, 0
10067,51, 0
10068,30, 0
10069,8, 0
10070,0, 0
10071,0, 0
10072,6, 0
10073,20, 0
10074,46, 0
10075,41, 0
10076,9, 0
10077,6, 0
10078,112, 0
10079,226, 0
10080,277, 0
10081,307, 0
10082,324, 0
10083,325, 0
10084,348, 4
10085,373, 6
10086,368, 11
10087,396, 12
10088,403, 22
10089,404, 23
10090,407, 28
10091,410, 26
10092,407, 28
10093,410, 29
10094,420, 29
10095,409, 30
10096,391, 28
10097,351, 20
10098,316, 4
10099,295, 0
10100,275, 0
10101,254, 0
10102,246, 0
10103,190, 0
10104,105, 0
10105,38, 0
10106,31, 0
10107,41, 0
10108,69, 0
10109,104, 0
10110,110, 0
10111,100, 0
10112,86, 0
10113,56, 0
10114,29, 0
10115,4, 0
10116,0, 0
10117,0, 0
10118,0, 0
10119,5, 0
10120,13, 0
10121,25, 0
10122,45, 0
10123,39, 0
10124,42, 0
10125,63, 0
10126,74, 0
10127,83, 0
10128,67, 0
10129,69, 0
10130,23, 0
10131,4, 0
10132,0, 0
10133,0, 0
10134,23, 0
10135,51, 0
10136,31, 0
10137,7, 0
10138,13, 0
10139,134, 0
10140,230, 0
10141,273, 0
10142,310, 0
10143,325, 0
10144,336, 0
10145,362, 2
10146,373, 6
10147,376, 11
10148,387, 14
10149,387, 19
10150,391, 17
10151,406, 23
10152,408, 25
10153,405, 24
10154,401, 26
10155,402, 23
10156,382, 20
10157,380, 15
10158,371, 19
10159,371, 12
10160,368, 14
10161,369, 15
10162,324, 7
10163,281, 1
10164,189, 0
10165,61, 0
10166,14, 0
10167,0, 0
10168,0, 0
10169,26, 0
10170,75, 0
10171,90, 0
10172,92, 0
10173,77, 0
10174,46, 0
10175,29, 0
10176,6, 0
10177,0, 0
10178,0, 0
10179,6, 0
10180,24, 0
10181,41, 0
10182,60, 0
10183,65, 0
10184,51, 0
10185,38, 0
10186,48, 0
10187,57, 0
10188,47, 0
10189,38, 0
10190,15, 0
10191,11, 0
10192,0, 0
10193,0, 0
10194,0, 0
10195,24, 0
10196,44, 0
10197,47, 0
10198,15, 0
10199,22, 0
10200,148, 0
10201,233, 0
10202,286, 0
10203,306, 0
10204,319, 0
10205,338, 0
10206,362, 2
10207,383, 10
10208,384, 13
10209,391, 18
10210,403, 21
10211,404, 25
10212,423, 27
10213,436, 32
10214,430, 37
10215,426, 39
10216,415, 34
10217,395, 27
10218,380, 24
10219,362, 18
10220,346, 10
10221,334, 7
10222,310, 2
10223,273, 0
10224,234, 0
10225,158, 0
10226,44, 0
10227,9, 0
10228,0, 0
10229,6, 0
10230,64, 0
10231,105, 0
10232,111, 0
10233,112, 0
10234,89, 0
10235,48, 0
10236,11, 0
10237,0, 0
10238,18, 0
10239,6, 0
10240,0, 0
10241,0, 0
10242,0, 0
10243,0, 0
10244,0, 0
10245,6, 0
10246,24, 0
10247,75, 0
10248,88, 0
10249,83, 0
10250,68, 0
10251,35, 0
10252,1, 0
10253,0, 0
10254,7, 0
10255,0, 0
10256,20, 0
10257,74, 0
10258,87, 0
10259,59, 0
10260,11, 0
10261,85, 0
10262,188, 0
10263,249, 0
10264,279, 0
10265,300, 0
10266,330, 0
10267,362, 1
10268,386, 12
10269,401, 19
10270,420, 25
10271,410, 26
10272,403, 25
10273,405, 28
10274,403, 27
10275,391, 22
10276,398, 23
10277,396, 22
10278,379, 19
10279,379, 19
10280,354, 17
10281,332, 6
10282,322, 4
10283,305, 0
10284,287, 0
10285,271, 0
10286,188, 0
10287,89, 0
10288,42, 0
10289,29, 0
10290,48, 0
10291,80, 0
10292,123, 0
10293,111, 0
10294,104, 0
10295,84, 0
10296,50, 0
10297,28, 0
10298,5, 0
10299,0, 0
10300,1, 0
10301,4, 0
10302,18, 0
10303,27, 0
10304,41, 0
10305,47, 0
10306,38, 0
10307,38, 0
10308,69, 0
10309,76, 0
10310,80, 0
10311,72, 0
10312,76, 0
10313,27, 0
10314,8, 0
10315,0, 0
10316,0, 0
10317,25, 0
10318,47, 0
10319,26, 0
10320,0, 0
10321,37, 0
10322,161, 0
10323,240, 0
10324,286, 0
10325,312, 0
10326,330, 0
10327,359, 0
10328,378, 10
10329,393, 19
10330,393, 19
10331,401, 23
10332,407, 26
10333,408, 23
10334,427, 31
10335,433, 35
10336,430, 37
10337,425, 39
10338,420, 37
10339,413, 31
10340,396, 29
10341,374, 25
10342,348, 14
10343,338, 9
10344,318, 4
10345,293, 0
10346,273, 0
10347,203, 0
10348,102, 0
10349,44, 0
10350,52, 0
10351,80, 0
10352,118, 0
10353,153, 0
10354,156, 0
10355,128, 0
10356,70, 0
10357,12, 0
10358,0, 0
10359,20, 0
10360,44, 0
10361,47, 0
10362,41, 0
10363,51, 0
10364,55, 0
10365,69, 0
10366,76, 0
10367,68, 0
10368,61, 0
10369,84, 0
10370,89, 0
10371,76, 0
10372,81, 0
10373,45, 0
10374,24, 0
10375,12, 0
10376,1, 0
10377,12, 0
10378,60, 0
10379,79, 0
10380,62, 0
10381,26, 0
10382,24, 0
10383,148, 0
10384,233, 0
10385,286, 0
10386,312, 0
10387,330, 0
10388,349, 1
10389,379, 6
10390,396, 13
10391,406, 20
10392,418, 25
10393,428, 31
10394,439, 36
10395,456, 43
10396,464, 48
10397,452, 51
10398,444, 50
10399,430, 44
10400,405, 36
10401,398, 31
10402,370, 25
10403,348, 12
10404,332, 8
10405,308, 1
10406,286, 0
10407,270, 0
10408,181, 0
10409,76, 0
10410,38, 0
10411,34, 0
10412,32, 0
10413,87, 0
10414,109, 0
10415,100, 0
10416,93, 0
10417,68, 0
10418,36, 0
10419,18, 0
10420,11, 0
10421,0, 0
10422,3, 0
10423,19, 0
10424,28, 0
10425,44, 0
10426,51, 0
10427,70, 0
10428,70, 0
10429,58, 0
10430,80, 0
10431,90, 0
10432,73, 0
10433,54, 0
10434,31, 0
10435,13, 0
10436,1, 0
10437,0, 0
10438,3, 0
10439,45, 0
10440,57, 0
10441,37, 0
10442,8, 0
10443,35, 0
10444,159, 0
10445,238, 0
10446,282, 0
10447,307, 0
10448,325, 0
10449,347, 1
10450,373, 3
10451,383, 8
10452,388, 13
10453,394, 20
10454,403, 25
10455,403, 24
10456,420, 28
10457,430, 34
10458,420, 32
10459,415, 36
10460,403, 29
10461,391, 25
10462,373, 21
10463,353, 13
10464,337, 6
10465,317, 4
10466,295, 0
10467,274, 0
10468,248, 0
10469,172, 0
10470,92, 0
10471,41, 0
10472,37, 0
10473,37, 0
10474,76, 0
10475,132, 0
10476,106, 0
10477,97, 0
10478,69, 0
10479,40, 0
10480,19, 0
10481,0, 0
10482,6, 0
10483,0, 0
10484,1, 0
10485,14, 0
10486,19, 0
10487,38, 0
10488,51, 0
10489,47, 0
10490,57, 0
10491,83, 0
10492,87, 0
10493,76, 0
10494,73, 0
10495,39, 0
10496,17, 0
10497,8, 0
10498,0, 0
10499,14, 0
10500,58, 0
10501,71, 0
10502,41, 0
10503,6, 0
10504,39, 0
10505,172, 0
10506,243, 0
10507,282, 0
10508,297, 0
10509,325, 0
10510,345, 0
10511,377, 7
10512,388, 14
10513,398, 18
10514,410, 22
10515,406, 27
10516,416, 28
10517,432, 34
10518,435, 38
10519,426, 38
10520,431, 41
10521,417, 38
10522,398, 31
10523,387, 26
10524,367, 19
10525,348, 9
10526,337, 7
10527,316, 4
10528,294, 0
10529,261, 0
10530,183, 0
10531,92, 0
10532,57, 0
10533,45, 0
10534,47, 0
10535,99, 0
10536,125, 0
10537,119, 0
10538,112, 0
10539,87, 0
10540,55, 0
10541,20, 0
10542,1, 0
10543,2, 0
10544,17, 0
10545,38, 0
10546,50, 0
10547,60, 0
10548,70, 0
10549,65, 0
10550,59, 0
10551,69, 0
10552,83, 0
10553,89, 0
10554,74, 0
10555,59, 0
10556,28, 0
10557,10, 0
10558,3, 0
10559,0, 0
10560,7, 0
10561,51, 0
10562,59, 0
10563,32, 0
10564,5, 0
10565,46, 0
10566,166, 0
10567,251, 0
10568,298, 0
10569,318, 0
10570,326, 0
10571,356, 2
10572,385, 7
10573,398, 14
10574,398, 19
10575,411, 25
10576,415, 28
10577,421, 31
10578,437, 36
10579,433, 39
10580,428, 40
10581,427, 40
10582,416, 36
10583,391, 30
10584,380, 25
10585,355, 19
10586,330, 6
10587,318, 3
10588,306, 0
10589,287, 0
10590,267, 0
10591,164, 0
10592,73, 0
10593,32, 0
10594,34, 0
10595,38, 0
10596,92, 0
10597,116, 0
10598,107, 0
10599,93, 0
10600,62, 0
10601,32, 0
10602,21, 0
10603,10, 0
10604,0, 0
10605,2, 0
10606,14, 0
10607,31, 0
10608,39, 0
10609,52, 0
10610,62, 0
10611,47, 0
10612,55, 0
10613,76, 0
10614,101, 0
10615,78, 0
10616,56, 0
10617,31, 0
10618,12, 0
10619,0, 0
10620,0, 0
10621,10, 0
10622,55, 0
10623,48, 0
10624,25, 0
10625,0, 0
10626,64, 0
10627,188, 0
10628,255, 0
10629,289, 0
10630,322, 0
10631,337, 0
10632,359, 2
10633,382, 9
10634,389, 15
10635,399, 22
10636,396, 22
10637,409, 25
10638,415, 26
10639,426, 31
10640,427, 37
10641,425, 36
10642,427, 35
10643,409, 32
10644,385, 25
10645,370, 22
10646,364, 19
10647,327, 6
10648,321, 3
10649,306, 0
10650,286, 0
10651,255, 0
10652,172, 0
10653,86, 0
10654,43, 0
10655,31, 0
10656,51, 0
10657,94, 0
10658,127, 0
10659,102, 0
10660,89, 0
10661,57, 0
10662,26, 0
10663,6, 0
10664,0, 0
10665,6, 0
10666,15, 0
10667,28, 0
10668,44, 0
10669,46, 0
10670,65, 0
10671,59, 0
10672,46, 0
10673,53, 0
10674,72, 0
10675,76, 0
10676,58, 0
10677,53, 0
10678,25, 0
10679,6, 0
10680,0, 0
10681,0, 0
10682,9, 0
10683,51, 0
10684,43, 0
10685,25, 0
10686,2, 0
10687,75, 0
10688,189, 0
10689,268, 0
10690,300, 0
10691,316, 0
10692,312, 0
10693,339, 0
10694,357, 2
10695,361, 9
10696,368, 7
10697,378, 11
10698,380, 13
10699,401, 17
10700,418, 25
10701,433, 32
10702,432, 36
10703,432, 38
10704,420, 38
10705,409, 31
10706,391, 30
10707,368, 21
10708,339, 11
10709,328, 6
10710,306, 1
10711,286, 0
10712,264, 0
10713,157, 0
10714,77, 0
10715,48, 0
10716,37, 0
10717,50, 0
10718,97, 0
10719,122, 0
10720,117, 0
10721,102, 0
10722,76, 0
10723,44, 0
10724,25, 0
10725,0, 0
10726,0, 0
10727,3, 0
10728,20, 0
10729,38, 0
10730,42, 0
10731,64, 0
10732,60, 0
10733,47, 0
10734,55, 0
10735,74, 0
10736,67, 0
10737,67, 0
10738,44, 0
10739,25, 0
10740,12, 0
10741,0, 0
10742,0, 0
10743,20, 0
10744,69, 0
10745,70, 0
10746,39, 0
10747,12, 0
10748,54, 0
10749,183, 0
10750,261, 0
10751,301, 0
10752,331, 0
10753,351, 0
10754,379, 6
10755,394, 14
10756,411, 23
10757,415, 28
10758,419, 29
10759,420, 35
10760,421, 31
10761,442, 39
10762,450, 42
10763,450, 46
10764,438, 45
10765,418, 42
10766,414, 35
10767,380, 28
10768,337, 18
10769,313, 4
10770,289, 0
10771,272, 0
10772,245, 0
10773,226, 0
10774,154, 0
10775,85, 0
10776,60, 0
10777,48, 0
10778,64, 0
10779,110, 0
10780,121, 0
10781,99, 0
10782,81, 0
10783,50, 0
10784,28, 0
10785,8, 0
10786,0, 0
10787,0, 0
10788,7, 0
10789,27, 0
10790,47, 0
10791,59, 0
10792,76, 0
10793,70, 0
10794,70, 0
10795,90, 0
10796,97, 0
10797,88, 0
10798,84, 0
10799,63, 0
10800,32, 0
10801,13, 0
10802,2, 0
10803,0, 0
10804,32, 0
10805,75, 0
10806,51, 0
10807,29, 0
10808,6, 0
10809,86, 0
10810,189, 0
10811,272, 0
10812,300, 0
10813,323, 0
10814,338, 0
10815,361, 3
10816,380, 11
10817,388, 14
10818,403, 19
10819,410, 25
10820,414, 27
10821,413, 28
10822,431, 34
10823,434, 38
10824,423, 36
10825,420, 36
10826,409, 34
10827,403, 27
10828,383, 27
10829,365, 19
10830,330, 9
10831,309, 2
10832,291, 0
10833,275, 0
10834,218, 0
10835,126, 0
10836,52, 0
10837,31, 0
10838,35, 0
10839,61, 0
10840,110, 0
10841,118, 0
10842,106, 0
10843,89, 0
10844,50, 0
10845,22, 0
10846,1, 0
10847,0, 0
10848,9, 0
10849,30, 0
10850,30, 0
10851,50, 0
10852,65, 0
10853,73, 0
10854,72, 0
10855,59, 0
10856,72, 0
10857,87, 0
10858,80, 0
10859,70, 0
10860,48, 0
10861,20, 0
10862,2, 0
10863,0, 0
10864,0, 0
10865,12, 0
10866,51, 0
10867,43, 0
10868,12, 0
10869,1, 0
10870,93, 0
10871,223, 0
10872,272, 0
10873,300, 0
10874,325, 0
10875,351, 0
10876,373, 7
10877,403, 19
10878,411, 25
10879,415, 26
10880,413, 29
10881,408, 27
10882,409, 28
10883,413, 30
10884,423, 28
10885,413, 34
10886,414, 31
10887,399, 29
10888,387, 25
10889,367, 21
10890,359, 12
10891,329, 6
10892,326, 4
10893,325, 0
10894,285, 0
10895,238, 0
10896,130, 0
10897,60, 0
10898,44, 0
10899,38, 0
10900,48, 0
10901,99, 0
10902,110, 0
10903,105, 0
10904,83, 0
10905,47, 0
10906,17, 0
10907,11, 0
10908,0, 0
10909,8, 0
10910,17, 0
10911,35, 0
10912,62, 0
10913,58, 0
10914,70, 0
10915,78, 0
10916,57, 0
10917,76, 0
10918,91, 0
10919,85, 0
10920,76, 0
10921,62, 0
10922,34, 0
10923,15, 0
10924,5, 0
10925,0, 0
10926,31, 0
10927,65, 0
10928,51, 0
10929,19, 0
10930,4, 0
10931,101, 0
10932,207, 0
10933,285, 0
10934,308, 0
10935,330, 0
10936,354, 1
10937,376, 7
10938,401, 17
10939,411, 23
10940,416, 26
10941,420, 31
10942,405, 31
10943,430, 35
10944,439, 40
10945,438, 41
10946,439, 43
10947,431, 40
10948,414, 38
10949,400, 30
10950,391, 27
10951,373, 20
10952,337, 10
10953,333, 4
10954,305, 0
10955,279, 0
10956,237, 0
10957,139, 0
10958,74, 0
10959,50, 0
10960,34, 0
10961,57, 0
10962,108, 0
10963,126, 0
10964,120, 0
10965,100, 0
10966,71, 0
10967,36, 0
10968,9, 0
10969,0, 0
10970,9, 0
10971,22, 0
10972,41, 0
10973,56, 0
10974,63, 0
10975,67, 0
10976,75, 0
10977,68, 0
10978,78, 0
10979,87, 0
10980,88, 0
10981,79, 0
10982,73, 0
10983,44, 0
10984,20, 0
10985,6, 0
10986,1, 0
10987,39, 0
10988,67, 0
10989,53, 0
10990,21, 0
10991,5, 0
10992,103, 0
10993,207, 0
10994,285, 0
10995,293, 0
10996,327, 0
10997,355, 0
10998,383, 8
10999,402, 15
11000,413, 24
11001,411, 28
11002,430, 31
11003,423, 34
11004,430, 36
11005,441, 41
11006,439, 41
11007,433, 42
11008,424, 39
11009,418, 38
11010,393, 30
11011,381, 25
11012,353, 17
11013,325, 6
11014,319, 2
11015,325, 0
11016,282, 0
11017,240, 0
11018,130, 0
11019,63, 0
11020,41, 0
11021,40, 0
11022,63, 0
11023,102, 0
11024,108, 0
11025,92, 0
11026,71, 0
11027,40, 0
11028,12, 0
11029,0, 0
11030,2, 0
11031,12, 0
11032,24, 0
11033,59, 0
11034,57, 0
11035,68, 0
11036,84, 0
11037,87, 0
11038,78, 0
11039,108, 0
11040,124, 0
11041,122, 0
11042,106, 0
11043,81, 0
11044,52, 0
11045,25, 0
11046,5, 0
11047,0, 0
11048,13, 0
11049,52, 0
11050,44, 0
11051,11, 0
11052,12, 0
11053,128, 0
11054,231, 0
11055,295, 0
11056,321, 0
11057,333, 0
11058,354, 1
11059,385, 10
11060,398, 19
11061,420, 24
11062,435, 34
11063,440, 40
11064,439, 41
11065,453, 46
11066,469, 51
11067,457, 55
11068,464, 54
11069,451, 51
11070,420, 45
11071,409, 38
11072,394, 30
11073,357, 19
11074,342, 12
11075,328, 6
11076,309, 0
11077,290, 0
11078,232, 0
11079,121, 0
11080,41, 0
11081,11, 0
11082,7, 0
11083,43, 0
11084,92, 0
11085,102, 0
11086,97, 0
11087,77, 0
11088,52, 0
11089,21, 0
11090,0, 0
11091,0, 0
11092,1, 0
11093,17, 0
11094,29, 0
11095,41, 0
11096,83, 0
11097,77, 0
11098,79, 0
11099,74, 0
11100,102, 0
11101,131, 0
11102,131, 0
11103,125, 0
11104,99, 0
11105,57, 0
11106,29, 0
11107,6, 0
11108,1, 0
11109,37, 0
11110,65, 0
11111,52, 0
11112,13, 0
11113,11, 0
11114,125, 0
11115,220, 0
11116,267, 0
11117,306, 0
11118,331, 0
11119,351, 0
11120,385, 8
11121,413, 20
11122,424, 30
11123,433, 35
11124,438, 40
11125,437, 40
11126,442, 42
11127,456, 42
11128,449, 45
11129,436, 43
11130,439, 44
11131,421, 42
11132,411, 35
11133,393, 31
11134,378, 24
11135,345, 13
11136,330, 6
11137,309, 1
11138,295, 0
11139,234, 0
11140,132, 0
11141,65, 0
11142,40, 0
11143,41, 0
11144,84, 0
11145,134, 0
11146,128, 0
11147,108, 0
11148,77, 0
11149,42, 0
11150,8, 0
11151,0, 0
11152,6, 0
11153,25, 0
11154,36, 0
11155,67, 0
11156,59, 0
11157,64, 0
11158,76, 0
11159,81, 0
11160,87, 0
11161,112, 0
11162,137, 0
11163,133, 0
11164,121, 0
11165,89, 0
11166,42, 0
11167,7, 0
11168,0, 0
11169,0, 0
11170,0, 0
11171,0, 0
11172,0, 0
11173,0, 0
11174,34, 0
11175,147, 0
11176,238, 0
11177,285, 0
11178,312, 0
11179,330, 0
11180,364, 2
11181,378, 11
11182,398, 15
11183,404, 24
11184,414, 25
11185,417, 31
11186,414, 28
11187,416, 30
11188,418, 31
11189,408, 29
11190,411, 30
11191,405, 29
11192,391, 27
11193,379, 19
11194,372, 18
11195,342, 8
11196,318, 3
11197,318, 0
11198,309, 0
11199,305, 0
11200,257, 0
11201,158, 0
11202,100, 0
11203,69, 0
11204,73, 0
11205,105, 0
11206,137, 0
11207,127, 0
11208,102, 0
11209,65, 0
11210,28, 0
11211,1, 0
11212,2, 0
11213,27, 0
11214,53, 0
11215,75, 0
11216,77, 0
11217,86, 0
11218,95, 0
11219,96, 0
11220,92, 0
11221,85, 0
11222,99, 0
11223,111, 0
11224,105, 0
11225,90, 0
11226,70, 0
11227,51, 0
11228,25, 0
11229,6, 0
11230,2, 0
11231,25, 0
11232,34, 0
11233,9, 0
11234,1, 0
11235,61, 0
11236,191, 0
11237,281, 0
11238,318, 0
11239,337, 0
11240,342, 1
11241,371, 6
11242,378, 12
11243,387, 18
11244,379, 17
11245,374, 15
11246,380, 13
11247,399, 18
11248,431, 27
11249,483, 42
11250,508, 57
11251,530, 73
11252,555, 85
11253,543, 91
11254,541, 95
11255,529, 92
11256,487, 84
11257,449, 68
11258,398, 47
11259,334, 27
11260,263, 3
11261,133, 0
11262,9, 0
11263,85, 0
11264,139, 0
11265,159, 0
11266,129, 0
11267,75, 0
11268,32, 0
11269,3, 0
11270,0, 0
11271,0, 0
11272,0, 0
11273,0, 0
11274,5, 0
11275,6, 0
11276,10, 0
11277,26, 0
11278,48, 0
11279,68, 0
11280,78, 0
11281,74, 0
11282,79, 0
11283,110, 0
11284,135, 0
11285,139, 0
11286,109, 0
11287,81, 0
11288,36, 0
11289,6, 0
11290,0, 0
11291,0, 0
11292,12, 0
11293,32, 0
11294,11, 0
11295,0, 0
11296,46, 0
11297,170, 0
11298,266, 0
11299,312, 0
11300,341, 0
11301,370, 5
11302,365, 11
11303,425, 23
11304,436, 30
11305,446, 39
11306,457, 44
11307,454, 50
11308,466, 50
11309,467, 52
11310,480, 57
11311,481, 59
11312,464, 55
11313,447, 55
11314,438, 46
11315,403, 39
11316,379, 27
11317,368, 20
11318,338, 7
11319,325, 2
11320,317, 0
11321,269, 0
11322,191, 0
11323,94, 0
11324,45, 0
11325,35, 0
11326,38, 0
11327,83, 0
11328,123, 0
11329,117, 0
11330,93, 0
11331,59, 0
11332,32, 0
11333,4, 0
11334,1, 0
11335,10, 0
11336,22, 0
11337,32, 0
11338,55, 0
11339,67, 0
11340,95, 0
11341,85, 0
11342,70, 0
11343,51, 0
